Epocs,softmax_lr_avg,softmax_lr_median,softmax_lr_std,softmax_lr_var,softmax_lr_max,softmax_lr_min,sgd_avg,sgd_median,sgd_std,sgd_var,sgd_max,sgd_min,sgd_lr_avg,sgd_lr_median,sgd_lr_std,sgd_lr_var,sgd_lr_max,sgd_lr_min
70,0.11968852175827722,0.12854769825935364,0.02694914801622227,0.0007262565788002567,0.1451539844274521,0.008907005190849304,0.14146422145899779,0.14100241661071777,0.004732385034137336,2.2395468111327033e-05,0.15874093770980835,0.13028381764888763,0.41751714106302085,0.41870471835136414,0.016662525194255037,0.00027763974584918384,0.44127416610717773,0.24139492213726044
71,0.12472807247515606,0.12930253148078918,0.020296325189089384,0.00041194081618126425,0.1451539844274521,0.011548913083970547,0.14184163760694657,0.14198370277881622,0.004651401630864284,2.163553713160692e-05,0.15708030760288239,0.13058574497699738,0.4200605931489364,0.42179951071739197,0.017022587212783827,0.0002897684754168314,0.44195351004600525,0.2508303225040436
72,0.04497104454771124,0.03547705337405205,0.039135317296293534,0.001531573059881572,0.13579408824443817,0.0018115942366421223,0.1421848278238166,0.1419082134962082,0.004792068984933404,2.2963925156360663e-05,0.16009964048862457,0.13103865087032318,0.4258165291007261,0.42746075987815857,0.01696367140684247,0.0002877661475993248,0.45018115639686584,0.24713164567947388
73,0.08102711361994885,0.07797403633594513,0.04885855911205999,0.00238715879850666,0.13971920311450958,0.0029438405763357878,0.14251957843022317,0.1425875574350357,0.004621838921906699,2.136139502005168e-05,0.16047705709934235,0.13209541141986847,0.4297810315345385,0.4305555522441864,0.016832591750176006,0.00028333614502809335,0.4516153335571289,0.25573670864105225
74,0.12998328991928457,0.12945349514484406,0.00392344616962938,1.539342984597945e-05,0.1451539844274521,0.12039553374052048,0.14313047624522854,0.14311593770980835,0.0047393561531453195,2.24614967463564e-05,0.15979769825935364,0.13186895847320557,0.43072246301988637,0.4340277910232544,0.021306603603612105,0.0004539713571214563,0.4561443328857422,0.25513285398483276
75,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.14355711990631886,0.14334239065647125,0.004559520676190613,2.0789228796609703e-05,0.15783514082431793,0.1326237916946411,0.4378980440752847,0.4384058117866516,0.01730982605001837,0.0002996300778818945,0.45886170864105225,0.25732186436653137
76,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1438112304262493,0.14379529654979706,0.004958458383088713,2.4586309536822736e-05,0.16009964048862457,0.13277475535869598,0.4416595410486186,0.4431612193584442,0.016941110136106434,0.00028700121264368814,0.46323972940444946,0.26313406229019165
77,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.14423459203717132,0.1443236768245697,0.004823473469128505,2.326589630738658e-05,0.16070349514484406,0.13285024464130402,0.44521849810706904,0.44670894742012024,0.016938753707361864,0.0002869213771586653,0.46708938479423523,0.26381340622901917
78,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.14448260779706587,0.1445501148700714,0.004787582862224169,2.2920949662662565e-05,0.16108091175556183,0.13451087474822998,0.44104958071101524,0.4503321349620819,0.039290303530378476,0.001543727951509271,0.47018417716026306,0.23369565606117249
79,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.14509022319168777,0.1451539844274521,0.004552422972204642,2.0724554917856542e-05,0.15919384360313416,0.13337862491607666,0.45313531419505243,0.4540308117866516,0.017812838498543516,0.000317297215375194,0.4768266975879669,0.2672101557254791
80,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.14556515716617893,0.14545591175556183,0.004975661157812596,2.475720395736498e-05,0.16440217196941376,0.1314915418624878,0.4560214877128601,0.4569746255874634,0.017075068320115835,0.00029155795813662344,0.47878924012184143,0.2727203965187073
81,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1458764664875054,0.14575785398483276,0.004868781201152486,2.370503038469585e-05,0.16440217196941376,0.13277475535869598,0.4578368315785568,0.45999395847320557,0.018651251582839933,0.0003478691856063891,0.4815066456794739,0.2804196774959564
82,0.13003251798774884,0.12967994809150696,0.003921279154890043,1.5376430210575172e-05,0.1451539844274521,0.12039553374052048,0.146378593415207,0.14696557819843292,0.004934502763967588,2.4349317527603772e-05,0.16545893251895905,0.13511472940444946,0.4634680586942234,0.46565520763397217,0.01683803547357466,0.0002835194386093586,0.48573368787765503,0.28245773911476135
83,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.14703731174054352,0.14726750552654266,0.00488122212457118,2.3826329429403182e-05,0.16334541141986847,0.13375604152679443,0.4636555947131992,0.46520230174064636,0.018313591820120594,0.0003353876453539879,0.4886775314807892,0.28177839517593384
84,0.12993171760199232,0.12967994809150696,0.004119718612891933,1.6972081449408236e-05,0.1451539844274521,0.11503623425960541,0.1473598738449701,0.1473429948091507,0.0048769612075261195,2.3784750619714627e-05,0.16402475535869598,0.13556763529777527,0.4679778229375804,0.47124093770980835,0.01817391241008696,0.0003302910922895129,0.49124395847320557,0.29076087474823
85,0.13003767517782885,0.12967994809150696,0.0039163243675052525,1.5337596551515413e-05,0.1451539844274521,0.12039553374052048,0.1479229489283532,0.14832428097724915,0.0047048846658909425,2.2135939719335723e-05,0.16311895847320557,0.13534118235111237,0.4719699878500115,0.47380736470222473,0.016991281515506256,0.0002887036475391846,0.4950181245803833,0.29370471835136414
86,0.12598221712045787,0.12945349514484406,0.01785036646013401,0.0003186355827610772,0.1451539844274521,0.03698671609163284,0.14854181682841378,0.14877717196941376,0.004933200106835826,2.4336463294085006e-05,0.16591183841228485,0.1366998851299286,0.4751749703232546,0.47735506296157837,0.016703807095401025,0.0002790171714803696,0.4993961453437805,0.2973279058933258
87,0.044043211782675076,0.036231882870197296,0.03770471549237372,0.0014216455703608465,0.13971920311450958,0.001962560461834073,0.14907160512408854,0.14915458858013153,0.004932057734408975,2.4325193495543388e-05,0.16704408824443817,0.13466183841228485,0.47720879482926787,0.4789402186870575,0.017469521745839992,0.00030518419002837635,0.5036986470222473,0.295591801404953
88,0.07080782836546069,0.04830917716026306,0.048907656698951495,0.0023919588837824947,0.13971920311450958,0.004528985358774662,0.1496937534083491,0.15021134912967682,0.00474017053776478,2.246921672709324e-05,0.1631944477558136,0.13654890656471252,0.48053286442105075,0.4820350110530853,0.0167821912969758,0.0002816419447282903,0.5058122277259827,0.3020833432674408
89,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15029996365123655,0.15006038546562195,0.004929142240728594,2.4296443229334907e-05,0.1699124425649643,0.13594505190849304,0.48274250263753143,0.4835446774959564,0.016998322417153322,0.00028894296499749715,0.5054348111152649,0.30215880274772644
90,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15082178075121055,0.15073972940444946,0.004743959342897234,2.2505150247061956e-05,0.16636472940444946,0.13632246851921082,0.48555178560825607,0.4871678650379181,0.016893460841584156,0.0002853890192061372,0.5084540843963623,0.30585747957229614
91,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15091742427082536,0.1510416716337204,0.004988801673644425,2.4888142138957417e-05,0.16681763529777527,0.13768115639686584,0.48813368241239036,0.48928138613700867,0.01701216115708511,0.00028941362723463535,0.509661853313446,0.30932971835136414
92,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15165865948851803,0.15187197923660278,0.004463793727477485,1.9925454441467343e-05,0.16628925502300262,0.13722826540470123,0.48940845602047367,0.4914703965187073,0.018150861711392168,0.0003294537808660822,0.5166062712669373,0.31280192732810974
93,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1520642046787724,0.15224939584732056,0.004865416943833432,2.367228203734146e-05,0.1673460155725479,0.13647343218326569,0.49310431476705563,0.49494263529777527,0.016793367001864012,0.00028201717525929505,0.5157759785652161,0.31416061520576477
94,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.1519980979447039,0.15224939584732056,0.004690158177328041,2.199758372835709e-05,0.16983695328235626,0.13700181245803833,0.4954761712817672,0.49728259444236755,0.017112401909045106,0.0002928342990966906,0.5204558968544006,0.31453803181648254
95,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15234972740182226,0.15247584879398346,0.004674361819042513,2.184965841532243e-05,0.16878019273281097,0.1360960155725479,0.49738622230032214,0.4990941882133484,0.016916483474364096,0.0002861674131384336,0.5215126872062683,0.3205012083053589
96,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15290952117546744,0.15292873978614807,0.004564904303539593,2.0838351300474295e-05,0.16749697923660278,0.13511472940444946,0.49846830427276423,0.5005283951759338,0.016720566801479875,0.000279577354162751,0.5279287695884705,0.3252566456794739
97,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15309799494950668,0.1530042290687561,0.004875133808969043,2.3766929655353007e-05,0.16998791694641113,0.13805857300758362,0.5019831870283399,0.5033212304115295,0.016763901850130436,0.00028102840524080663,0.52513587474823,0.3261624276638031
98,0.13003767527038265,0.12967994809150696,0.003915869711733369,1.533403559927078e-05,0.1451539844274521,0.12039553374052048,0.15315284899302892,0.15353260934352875,0.00485178060053667,2.353977499574397e-05,0.16764794290065765,0.13285024464130402,0.5039513760842151,0.5056612491607666,0.016639218026798585,0.000276863576543339,0.5271739363670349,0.33061593770980835
99,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.15356636500876883,0.15375906229019165,0.004819536819120149,2.322793515085476e-05,0.17157307267189026,0.13458634912967682,0.5038697993533211,0.5071709156036377,0.01864230810026387,0.0003475356513051639,0.5275513529777527,0.3337862193584442
